mScarlet-i:570,593

Kinetic read	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
1:47:15	38	8	1	15	0	24	21	14	19	8	3	0	10	4	1	3	6	13	0	13	14	25	0	21	28	0	10	15	0	24	1	1	6	12	17	11	20	0	39	15	15	0	0	3	10	0	16	4	32	13	8	0	22	35	19	11	0	17	1	0	30	32	5	28	12	11	23	18	15	16	1	7	0	27	7	0	0	7	0	8	23	20	0	6	24	0	3	17	7	28	3	3	0	19	22	1
1:57:15	39	0	3	33	5	16	0	0	3	12	11	0	21	23	0	0	16	3	15	14	10	0	12	0	9	0	1	0	7	15	38	15	1	11	0	0	0	0	8	0	2	0	6	20	23	17	15	13	13	18	35	23	2	15	16	44	0	38	0	20	5	0	24	35	11	18	33	0	8	20	0	25	9	34	20	27	9	32	14	13	0	8	0	38	7	9	8	7	27	32	10	18	26	1	0	8
2:07:15	24	0	0	3	15	3	0	0	5	0	25	6	0	0	0	21	4	6	17	1	34	6	9	10	11	17	0	16	11	0	18	18	7	18	22	0	4	17	17	11	0	11	8	35	24	0	15	16	20	10	35	23	0	25	3	23	0	0	0	5	44	41	44	19	0	15	15	23	15	9	16	11	32	11	12	29	0	24	26	9	0	0	0	19	5	14	11	10	4	31	19	0	21	0	0	24
2:17:15	0	0	20	35	0	23	0	28	0	19	20	15	18	1	13	16	2	9	28	0	1	0	19	0	14	18	16	17	27	23	14	20	30	38	0	12	0	0	3	0	15	14	15	15	8	0	4	4	23	41	38	20	7	24	19	34	1	6	0	37	36	1	30	24	27	0	20	11	12	0	20	19	34	19	31	6	25	4	14	13	14	0	6	0	25	6	26	27	32	2	35	26	23	4	4	39
2:27:15	11	0	0	0	0	26	0	0	0	27	30	0	46	12	13	5	5	36	16	18	9	1	0	11	22	35	0	14	2	0	0	29	17	20	0	29	0	15	9	7	0	9	8	0	0	21	3	0	41	34	37	33	34	37	31	0	0	26	19	47	38	27	34	27	15	6	15	17	9	1	14	2	23	27	30	15	45	39	46	0	17	25	0	0	32	32	35	8	0	45	34	15	9	0	17	0
2:37:15	0	0	29	1	18	16	7	0	0	0	11	2	0	28	11	0	16	10	0	7	0	12	0	17	0	6	0	22	7	6	12	3	0	0	0	7	22	0	9	0	21	13	14	0	12	0	19	0	13	32	20	24	29	17	27	35	33	16	0	11	41	68	24	23	35	52	48	44	23	10	5	17	58	39	53	33	30	48	45	5	20	2	0	13	37	47	21	25	11	50	22	34	0	19	4	30
2:47:15	0	9	33	0	5	24	10	18	0	0	21	29	16	5	0	0	0	6	1	2	10	1	2	16	0	13	12	10	4	11	8	6	9	7	0	10	11	8	4	0	39	32	8	0	10	9	5	10	30	40	12	0	38	39	42	28	18	0	0	33	64	35	35	32	43	37	31	42	0	1	0	13	52	38	37	39	28	55	73	0	13	23	0	4	29	23	43	30	42	59	1	18	4	0	18	0
2:57:15	11	0	0	8	5	13	18	14	24	6	28	18	20	12	19	1	4	32	28	9	18	0	20	16	0	12	5	9	1	1	0	34	7	9	0	0	9	19	9	6	3	6	16	0	13	12	29	0	32	55	27	37	34	25	34	45	8	4	11	4	38	34	37	36	34	28	51	19	3	0	43	3	37	40	55	36	43	56	43	6	12	5	15	0	27	35	22	36	32	18	41	11	1	0	0	8
3:07:15	0	0	0	0	21	0	3	4	0	0	0	1	0	0	0	12	4	20	0	4	24	9	0	26	10	0	14	34	18	5	8	13	26	32	2	22	12	0	0	18	0	0	27	11	13	10	11	10	69	62	53	46	51	40	30	38	0	0	20	17	55	36	38	50	52	64	47	44	17	8	16	12	63	43	96	27	54	52	21	0	16	4	27	0	46	63	66	68	57	45	44	61	15	44	12	0
3:17:15	14	2	1	20	6	16	14	25	26	27	0	18	18	9	0	26	1	0	19	7	11	7	21	8	29	21	7	0	25	15	16	24	14	0	20	0	0	5	15	5	15	11	0	2	13	4	22	17	49	51	42	70	68	66	57	32	12	7	3	7	59	48	54	42	47	51	72	44	9	2	0	35	52	74	69	52	46	40	51	7	0	10	31	0	27	54	57	58	77	43	68	24	0	0	0	3
3:27:15	30	31	3	22	0	18	0	25	5	0	0	13	0	13	21	32	0	2	9	14	33	5	6	27	0	12	13	2	0	36	0	0	9	0	35	28	0	23	4	0	15	0	3	0	20	14	1	12	90	60	67	57	80	69	73	56	20	8	25	0	78	66	50	63	64	73	56	42	10	5	19	13	79	74	68	65	52	68	32	8	15	33	0	15	44	63	50	31	80	105	46	43	5	17	0	26
3:37:15	23	9	10	0	0	38	13	23	14	20	6	0	3	14	16	0	0	24	18	3	8	10	14	3	0	15	36	5	32	8	16	7	34	7	0	0	7	12	4	0	3	24	8	4	0	16	0	0	83	82	66	68	65	59	66	58	19	2	0	0	50	71	108	108	58	66	79	53	27	0	6	0	68	86	96	66	48	78	81	7	19	2	0	0	58	75	65	69	52	71	70	51	0	25	16	2
3:47:15	0	7	29	3	19	0	0	6	0	3	23	19	0	7	36	12	8	13	19	3	23	28	13	0	0	18	25	0	2	24	20	19	2	7	0	0	15	0	2	4	5	9	18	3	4	7	29	28	93	91	81	78	62	91	102	86	0	3	3	25	84	72	64	74	62	94	67	91	0	28	2	26	91	46	61	54	55	53	81	6	20	9	16	0	48	99	98	91	62	85	71	55	2	8	41	8
3:57:15	0	10	0	26	17	5	11	12	0	0	11	13	7	0	3	8	8	21	33	7	2	10	16	8	0	3	0	38	27	0	14	9	1	29	3	0	38	0	5	11	11	7	23	34	40	10	0	8	83	80	94	70	72	110	70	82	14	0	0	0	102	54	96	99	90	84	93	65	0	5	16	23	81	91	95	78	81	99	85	12	8	27	0	11	64	72	114	91	98	85	79	61	16	11	12	19
4:07:15	0	23	2	3	11	0	9	19	18	45	13	10	23	0	14	0	17	33	6	0	0	2	7	4	27	1	52	31	5	17	8	14	0	25	8	17	0	0	0	28	0	8	11	32	23	0	0	20	100	98	76	94	116	80	83	62	0	11	0	0	90	75	95	90	115	91	125	72	0	31	25	0	94	97	96	84	93	110	113	13	6	4	2	10	65	76	109	73	89	88	104	72	0	0	24	1
4:17:15	0	0	22	13	0	0	9	12	11	7	15	0	9	16	10	20	0	23	16	10	6	3	23	10	13	0	0	0	12	24	1	14	0	14	0	25	0	0	3	15	0	8	11	10	3	11	5	0	125	92	109	127	98	95	95	99	0	27	17	26	102	106	103	86	88	114	96	73	0	16	8	0	93	91	102	118	97	102	91	12	0	10	6	0	75	102	115	93	117	107	90	97	3	6	0	0
4:27:15	21	2	20	10	10	0	21	21	19	0	5	0	2	1	3	5	19	9	0	10	5	0	1	23	25	17	0	10	6	0	26	17	0	0	3	0	0	8	8	0	27	0	11	15	16	0	5	10	128	109	103	124	112	118	119	88	0	19	13	0	128	101	125	71	103	111	104	85	0	0	8	28	118	138	115	121	89	135	130	0	4	4	0	23	83	80	109	100	113	112	122	95	5	14	0	14
4:37:15	0	4	11	5	21	4	3	6	36	21	20	11	15	5	14	0	33	0	0	0	8	0	21	0	3	23	0	0	7	12	0	10	3	1	15	7	6	6	0	8	15	12	13	20	19	19	22	30	95	119	125	104	125	135	101	100	0	1	1	0	116	109	120	123	112	121	138	105	13	14	2	36	103	118	137	106	136	129	104	18	0	13	0	8	65	144	114	137	132	106	114	119	28	0	24	23
4:47:15	2	18	0	0	0	0	18	13	0	19	6	0	7	0	0	12	0	1	34	1	0	22	0	13	4	0	6	4	9	15	7	15	0	0	9	0	31	0	0	14	0	26	0	0	21	9	17	2	135	117	145	98	115	137	147	106	14	0	0	15	147	141	154	121	138	135	124	92	0	0	5	7	118	113	144	149	122	138	135	16	2	10	9	0	93	129	146	150	112	142	117	129	7	25	10	0
4:57:15	8	0	19	0	13	18	1	40	12	9	4	0	0	0	23	7	11	12	0	2	0	7	2	15	26	0	0	3	21	9	0	29	20	7	1	20	23	12	14	20	0	5	0	9	15	13	0	28	139	151	148	137	150	143	128	146	0	23	5	0	138	124	184	102	127	153	119	103	19	0	5	3	150	148	148	144	154	150	166	10	23	16	36	6	117	107	160	178	139	134	138	106	0	0	0	1
5:07:15	29	7	0	0	16	7	0	26	6	24	11	20	15	5	1	29	9	9	0	0	19	7	0	1	18	0	10	7	31	23	3	27	0	1	0	17	28	11	25	10	7	0	13	22	35	0	8	6	177	178	183	153	132	139	162	153	14	6	16	0	152	121	158	141	154	154	119	145	0	3	0	17	136	148	155	185	149	158	117	6	4	0	9	0	82	159	189	159	159	160	155	134	44	31	0	0
5:17:15	0	11	12	13	8	8	18	23	14	30	24	0	15	14	22	3	26	7	10	10	0	7	6	0	27	29	0	3	16	0	1	0	19	3	0	0	1	35	0	13	14	22	8	16	20	10	0	0	174	164	185	197	146	182	157	150	21	2	16	27	168	165	189	165	175	182	173	134	8	11	20	2	158	152	182	156	150	197	168	1	0	17	6	3	119	187	216	193	150	151	173	136	0	11	2	12
5:27:15	27	0	7	15	16	7	19	8	25	8	2	5	0	30	0	30	5	8	3	23	10	6	0	14	21	3	0	12	0	13	6	17	10	15	22	10	0	4	0	0	14	23	13	36	0	0	20	6	192	188	197	186	179	188	147	161	3	6	13	23	163	165	208	157	165	188	172	167	4	9	9	20	198	180	237	163	153	194	142	6	9	12	38	0	130	203	192	207	177	160	189	118	5	15	0	38
5:37:15	8	2	0	0	0	11	0	7	0	60	14	5	0	41	0	0	7	5	12	2	4	15	0	3	24	18	18	8	1	7	26	13	15	0	0	20	12	0	23	4	4	8	0	23	22	0	14	28	222	199	236	188	221	183	168	174	4	31	0	26	179	193	226	210	171	174	164	164	13	23	12	1	193	213	225	174	200	185	195	1	3	16	3	10	137	184	215	228	186	189	173	173	7	0	25	0
5:47:15	19	0	0	14	0	0	0	0	0	0	23	5	6	11	40	4	0	0	22	3	11	0	0	12	0	32	0	0	0	3	0	0	32	0	9	17	20	0	25	4	16	26	0	11	0	3	2	22	241	228	243	191	194	243	177	201	6	16	5	0	201	219	244	218	216	191	199	145	0	6	0	0	195	201	241	223	230	201	198	10	14	11	0	26	160	255	261	280	213	182	214	182	0	4	9	2
5:57:15	7	44	4	0	0	2	0	27	10	0	2	55	17	0	0	0	1	0	10	5	29	0	6	15	11	2	3	18	23	0	3	0	11	5	0	2	2	22	3	13	14	0	0	0	15	10	16	7	245	263	266	205	238	242	212	206	11	31	0	0	210	216	277	218	194	235	212	181	14	0	3	0	225	236	279	223	228	218	200	4	9	6	10	1	143	251	253	230	246	230	211	185	0	13	19	0
6:07:15	13	0	0	2	24	35	6	4	29	13	11	11	5	28	21	24	5	31	16	0	38	40	7	0	0	0	8	12	11	0	0	12	6	40	0	16	20	0	10	26	7	33	18	9	4	16	8	18	249	289	265	229	223	287	222	206	0	4	31	10	242	228	290	211	219	272	196	210	0	29	13	6	252	238	302	244	251	261	215	6	2	39	0	0	160	289	281	279	275	248	240	193	1	2	11	0
6:17:15	0	3	25	30	0	27	8	17	0	19	27	1	8	0	11	0	40	9	0	3	0	35	8	0	20	12	4	3	10	2	19	15	0	12	0	0	13	0	3	0	15	0	24	18	1	0	18	17	288	319	292	265	249	310	247	216	0	32	15	0	262	271	293	255	244	269	241	202	3	17	24	0	258	241	312	226	271	289	236	17	12	2	11	26	171	295	330	305	267	277	242	201	15	14	5	0
6:27:15	0	19	8	10	17	0	19	20	29	9	11	0	9	13	11	0	0	0	0	11	12	12	0	23	0	7	23	0	8	8	0	26	9	10	0	32	5	4	0	4	13	26	8	1	31	0	0	0	303	309	327	295	309	313	274	238	0	0	19	21	260	284	295	252	274	307	305	229	0	0	10	9	274	267	330	296	292	307	271	18	15	2	29	1	181	312	338	296	293	314	252	193	2	20	0	19
6:37:15	7	22	0	0	36	11	21	7	1	2	1	4	10	4	4	10	0	22	18	5	28	14	11	0	18	0	9	2	0	15	9	19	17	0	39	25	12	16	12	0	3	0	20	0	10	7	0	0	345	341	310	322	343	357	325	247	8	0	11	16	301	323	347	295	316	323	332	210	0	0	0	0	332	295	381	294	303	354	300	19	21	0	0	0	209	338	348	367	308	369	264	230	21	10	5	27
6:47:15	0	0	39	0	13	0	0	1	30	8	0	10	4	12	20	21	3	0	27	38	6	13	15	1	0	0	0	2	4	10	0	6	0	0	4	0	14	32	0	9	17	0	0	20	0	31	15	14	393	363	340	349	338	392	322	298	4	19	20	19	312	313	359	362	331	357	359	244	19	0	3	8	320	331	414	332	356	386	329	4	0	23	0	14	192	373	372	390	337	399	304	244	32	0	14	33
6:57:15	41	32	28	0	10	2	36	2	6	33	5	19	23	19	2	18	17	9	30	0	30	8	12	13	8	20	0	12	0	30	0	25	7	23	0	10	5	0	7	0	38	16	11	17	26	9	4	19	396	416	409	354	398	447	398	283	8	4	13	46	355	312	419	337	355	423	379	271	6	4	14	3	349	362	433	365	372	399	373	4	9	19	0	2	221	401	406	403	398	412	290	263	3	0	6	0
7:07:15	9	0	6	0	6	17	0	6	4	0	0	20	11	8	1	0	30	28	0	14	0	0	39	0	14	16	24	0	0	1	9	6	18	20	27	2	0	22	25	17	0	2	6	4	19	7	0	30	426	434	433	393	404	444	406	315	0	2	0	7	381	336	434	388	384	447	414	314	13	10	32	16	382	403	469	387	398	434	419	0	20	0	0	14	223	451	432	451	368	425	303	244	3	5	16	0
7:17:15	1	28	0	3	25	0	0	21	0	0	0	0	0	0	15	31	0	26	7	42	27	0	0	4	0	0	0	5	11	0	28	3	0	0	0	0	27	14	12	0	1	0	3	0	0	0	4	4	463	477	451	422	453	473	435	376	0	22	13	13	414	409	441	410	410	511	433	342	2	27	9	22	413	370	519	414	423	496	452	26	24	28	0	27	246	461	464	431	454	442	382	341	0	0	22	0
7:27:15	0	0	20	0	0	42	10	9	4	9	0	23	16	0	26	0	0	0	3	0	23	0	15	17	0	17	18	19	28	13	13	18	0	18	22	16	17	34	22	0	25	0	7	21	7	4	5	0	511	510	493	461	457	498	454	386	5	9	14	40	416	428	469	473	449	556	463	371	12	0	12	1	444	413	513	468	427	508	471	32	0	1	7	0	254	505	490	463	456	500	398	374	0	15	4	21
7:37:15	0	10	0	15	5	18	26	12	3	18	12	12	14	23	0	45	0	12	0	16	0	20	0	9	0	11	35	16	2	0	3	14	0	15	0	0	0	19	0	10	41	0	0	9	24	25	0	14	521	515	545	484	478	536	486	411	28	1	16	9	439	473	532	469	494	557	506	377	7	0	15	29	488	434	593	470	461	530	502	10	0	0	11	16	275	521	557	470	479	539	405	363	9	0	5	19
7:47:15	0	18	27	0	6	0	12	16	8	8	1	4	2	0	30	10	20	4	6	0	11	27	10	7	0	0	0	13	13	12	0	0	0	5	42	0	20	16	0	0	0	4	0	0	24	25	6	15	579	571	634	530	550	615	540	455	0	15	5	31	479	505	563	547	512	620	510	441	13	0	18	11	521	483	647	520	538	590	540	6	1	28	12	5	299	519	593	467	507	554	461	407	20	12	15	0
7:57:15	12	17	0	26	21	16	0	20	0	22	1	10	0	0	26	17	8	1	0	2	44	24	10	20	17	9	1	4	0	0	11	30	0	13	27	2	3	12	6	7	16	26	0	16	13	0	1	6	630	604	627	573	567	633	530	487	4	0	7	14	547	526	593	551	558	642	574	493	13	0	0	1	549	526	658	553	544	617	611	14	3	20	21	13	294	572	607	520	538	621	467	485	13	16	26	0
8:07:15	0	12	28	13	18	3	19	16	18	31	0	4	4	22	0	28	2	0	0	2	0	14	20	17	0	19	0	0	18	28	25	0	12	1	24	0	0	3	0	10	0	4	25	10	0	0	0	14	654	655	708	631	611	651	577	504	31	31	0	17	566	569	647	608	585	647	585	521	12	17	0	5	577	593	684	614	586	660	643	17	13	26	5	10	354	634	680	537	576	678	502	512	0	9	1	0
8:17:15	0	18	0	7	24	8	0	20	4	0	4	25	6	9	0	7	18	0	1	31	24	20	17	17	38	1	0	6	0	0	9	13	0	25	13	30	0	0	3	0	1	14	0	10	4	10	0	28	659	655	744	715	644	690	633	545	11	11	0	24	610	620	669	615	632	699	600	517	28	0	7	14	620	604	744	694	606	696	683	4	9	8	4	8	404	625	681	593	606	708	517	526	2	10	28	0
8:27:15	6	0	21	3	7	25	18	16	28	13	4	19	0	15	3	0	27	7	0	6	0	2	31	0	5	2	0	9	0	0	0	13	0	0	1	0	0	13	0	0	6	9	1	1	21	0	21	0	704	661	765	743	646	709	671	613	0	3	16	26	651	660	687	630	649	656	637	573	0	15	15	11	622	601	724	685	640	699	701	10	1	4	32	9	431	653	639	627	643	710	532	552	0	2	10	0
8:37:15	0	16	0	13	7	16	3	0	7	15	0	0	9	1	17	0	16	2	13	11	0	1	1	10	7	3	0	7	18	13	6	5	13	15	11	21	0	7	0	3	5	5	29	0	16	16	26	0	699	721	793	789	682	741	652	620	7	10	33	0	672	643	698	665	693	733	703	618	25	23	3	27	641	624	749	734	643	744	712	3	15	12	19	0	458	660	694	635	687	715	553	594	0	33	20	0
8:47:15	5	23	0	0	0	17	0	10	16	0	18	11	0	21	0	11	0	0	4	0	26	14	24	0	0	0	8	5	10	0	1	1	18	0	11	4	29	17	8	0	0	22	0	8	2	23	0	5	732	738	844	793	709	729	708	654	25	9	0	6	648	656	693	720	708	745	694	622	3	0	8	0	670	671	773	752	716	800	740	4	25	0	32	37	505	685	702	634	695	753	533	646	3	7	0	16
8:57:15	0	0	32	13	0	0	17	0	20	0	0	2	5	18	34	0	0	0	0	0	3	0	5	13	7	0	17	15	4	9	15	15	0	15	0	0	0	0	21	10	27	0	17	6	0	5	16	21	719	715	828	857	727	762	664	659	43	6	13	0	689	701	728	719	741	751	742	710	1	0	29	12	701	693	798	790	713	812	750	17	0	0	3	23	553	683	712	639	698	757	553	669	18	0	0	33
9:07:15	2	0	15	19	10	5	18	0	4	0	13	6	6	0	9	4	37	26	11	17	2	3	10	2	7	9	0	10	0	10	0	2	28	4	0	5	20	28	6	0	16	1	3	0	0	0	24	7	740	735	872	910	754	820	680	703	0	18	11	0	718	704	690	777	774	818	779	698	0	6	18	9	700	746	810	825	730	850	785	26	9	0	12	0	573	725	741	662	683	767	555	693	20	6	0	6
9:17:15	38	10	10	0	6	0	3	0	0	0	23	31	6	0	0	14	4	10	6	31	0	10	0	0	1	0	0	24	26	0	4	0	19	0	15	16	14	12	4	0	14	19	18	16	22	10	0	0	735	751	879	898	781	857	704	744	0	13	0	12	727	699	788	787	814	846	755	707	16	4	13	5	733	776	803	856	731	849	788	4	0	0	45	5	596	701	738	672	724	826	590	715	24	0	16	0
9:27:15	0	2	11	4	10	22	4	5	15	0	0	22	8	15	0	0	22	5	6	11	0	23	1	3	0	33	0	34	0	0	0	20	0	10	17	0	11	18	16	0	19	16	0	4	0	0	1	26	755	776	923	959	796	844	764	779	0	0	8	5	727	742	799	803	811	846	803	758	3	12	28	29	718	842	852	848	788	823	823	11	27	37	3	0	611	723	712	706	757	833	573	722	22	27	3	15
9:37:15	1	25	0	1	17	21	13	28	17	12	0	0	0	1	25	0	11	19	13	3	0	0	3	0	0	7	18	10	3	9	12	15	18	19	23	0	18	13	25	0	8	18	0	20	5	18	0	20	767	814	960	965	816	865	726	784	6	24	0	22	748	729	758	813	879	827	796	793	17	0	3	23	720	898	819	831	791	858	842	0	0	0	13	0	657	750	768	704	753	836	589	742	0	6	8	10
9:47:15	0	0	0	0	0	19	4	0	10	14	0	13	22	4	3	0	0	0	1	23	0	30	0	0	2	0	0	3	10	22	25	0	29	0	14	0	12	8	18	0	14	0	0	0	0	0	10	6	764	824	960	978	790	853	753	775	20	25	3	19	754	768	795	845	863	845	808	772	1	24	19	0	710	886	835	818	790	851	840	13	2	39	3	16	684	743	755	716	769	842	587	755	0	1	22	3
9:57:15	10	2	2	0	12	21	12	0	3	14	0	0	0	13	20	24	36	3	28	21	0	2	4	0	17	16	1	0	5	27	0	1	0	16	12	0	0	0	7	22	19	15	21	17	2	0	8	31	839	828	1006	977	817	861	758	807	22	24	0	7	802	754	807	884	888	850	849	805	11	13	0	37	737	920	836	871	812	881	888	14	0	0	17	8	703	728	780	740	741	861	568	765	16	27	2	0
10:07:15	0	0	8	13	10	21	0	5	0	8	0	0	0	25	6	0	0	0	0	6	0	12	13	0	0	3	32	0	0	0	0	14	0	0	25	0	16	31	8	18	32	25	1	14	24	0	53	10	806	850	1045	1067	820	881	807	809	6	17	21	5	783	754	808	880	923	872	859	810	0	0	23	14	752	959	855	908	833	868	843	16	0	0	0	29	719	769	797	722	761	897	608	758	19	16	6	0
10:17:15	25	14	7	0	0	0	3	1	4	18	11	1	6	0	0	17	14	39	0	0	8	9	14	16	13	5	8	23	0	28	0	3	28	22	0	9	15	6	0	2	6	9	0	0	14	5	8	21	814	814	1016	1045	823	901	820	831	0	2	24	20	763	774	807	850	918	892	822	822	0	31	7	0	769	980	886	890	809	907	906	0	0	22	21	13	708	787	746	724	805	874	608	779	11	32	0	0
10:27:15	0	18	30	0	1	12	0	0	15	5	0	17	20	1	9	5	17	5	23	20	6	25	12	6	16	9	7	0	27	7	4	1	15	17	22	6	27	4	31	5	0	0	0	11	5	13	19	17	824	848	1004	1043	822	886	765	829	0	0	4	13	796	759	828	877	949	878	801	803	0	18	35	4	762	997	839	898	823	870	891	6	20	8	0	18	717	760	758	713	776	881	648	797	0	17	5	10
10:37:15	0	16	0	2	6	13	15	0	10	1	2	0	29	19	0	0	13	0	16	22	0	15	0	12	27	24	0	0	10	29	20	10	5	13	23	17	14	6	3	0	13	15	0	0	14	21	0	8	816	830	995	1028	836	884	792	795	0	23	7	36	804	788	828	849	972	897	858	817	14	12	23	0	784	1031	875	927	829	907	908	8	40	11	0	19	750	798	762	699	795	890	608	802	3	15	6	10
10:47:15	11	0	0	14	14	0	0	0	0	2	14	6	2	9	0	3	12	30	34	0	24	0	0	0	30	0	15	0	7	9	0	7	0	7	21	4	21	35	0	10	0	9	0	29	0	4	6	11	855	842	1014	1101	830	889	802	856	15	11	28	20	791	802	863	859	959	901	886	817	0	1	24	27	761	1017	875	945	812	863	910	18	0	15	12	7	782	762	775	730	778	871	633	777	29	0	0	28
10:57:15	7	17	3	14	22	23	3	9	43	0	16	1	16	14	1	0	0	0	11	23	0	23	27	24	2	22	4	0	0	0	0	19	9	12	0	23	0	27	0	18	13	19	23	31	0	4	0	23	837	874	1040	1089	810	902	848	846	2	0	0	22	800	810	823	894	987	881	895	842	15	0	13	0	778	1005	869	954	839	931	915	13	26	1	2	18	784	788	798	732	813	907	637	815	0	0	28	13
11:07:15	0	7	5	16	7	0	16	3	7	0	1	26	0	12	13	0	0	35	26	0	28	0	4	17	12	18	30	20	8	14	16	6	0	9	21	29	0	0	0	12	15	0	40	16	0	3	36	15	850	866	1016	1095	816	894	842	841	15	15	13	13	852	841	890	851	1026	903	910	821	0	0	25	0	759	1031	852	978	845	927	915	6	25	0	0	11	740	777	777	715	797	897	642	795	4	17	0	13
