tgt,ptile,Bmax,n,lk,lnsigma
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),25,3.543641391768155,0.4854981557879582,1.7654555528365972,-0.24470801369502704
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),26,3.5701315810837118,0.4917529268273477,1.7782425532957493,-0.23959528728886753
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),27,3.5959277711653543,0.49777065923227914,1.7896293942853936,-0.23439745649358373
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),28,3.622627272177306,0.5032433224606473,1.8013720925929526,-0.22931643051534523
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),29,3.6491027259909994,0.5090434228761964,1.8131485633536366,-0.22434757022144328
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),30,3.676493519607373,0.5152031457743462,1.8247937715650864,-0.2193696608520137
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),31,3.704198063734614,0.5208769110753949,1.8365048318758816,-0.2142576938724292
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),32,3.7308218682912697,0.526980280655642,1.8477540968115367,-0.20965385788851448
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),33,3.756619393132513,0.5330316367010658,1.8597763697445688,-0.2046587700537817
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),34,3.785433329533751,0.5394131213288765,1.871561005531659,-0.19971556556987866
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),35,3.811484934105208,0.5453004065346113,1.8840814393765373,-0.19491751740433216
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),36,3.8403436567386136,0.5517727809604307,1.8963780203071106,-0.1903520568003161
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),37,3.869089880638207,0.5579159572639234,1.9081621886139906,-0.1858531063340223
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),38,3.8978486409000097,0.5639566132239524,1.920958193170845,-0.1809621331479878
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),39,3.928826333387069,0.5700627150059046,1.933293327032292,-0.1762118832524649
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),40,3.9564529703040843,0.5766807746170723,1.9452196444999408,-0.1715520127888617
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),41,3.98666437077996,0.5834345578546541,1.958007377994903,-0.1668661193141151
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),42,4.01754351931586,0.5896327156807275,1.9698651759619776,-0.1623095253871839
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),43,4.04704070759654,0.59632986114484,1.9820152871437156,-0.15790863411490547
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),44,4.0775750992614155,0.6030667848533557,1.9940698886966304,-0.1535666176925818
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),45,4.108626373235144,0.6104183014239482,2.0070398611526903,-0.1490814664702699
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),46,4.139225323689367,0.6173810832696449,2.020514295879616,-0.14432367378002595
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),47,4.170261923964337,0.6242499923309981,2.032807038482064,-0.13974058340665582
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),48,4.2033194690617375,0.6311624596595427,2.046374301777941,-0.13526758903952013
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),49,4.235892853370851,0.6383666852124934,2.059251756657275,-0.13081457212022118
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),50,4.268508988216198,0.64585911812845,2.072819084927373,-0.1262000275293192
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),51,4.30160035167972,0.6536950563467284,2.0861318377056772,-0.12152636395130649
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),52,4.33606562670842,0.661500620702623,2.0996130416141345,-0.11699185817006261
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),53,4.370700775183129,0.6694977842445169,2.112815408185112,-0.11235221091671019
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),54,4.405217427129248,0.6773056329390091,2.12685497125632,-0.10771807138892897
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),55,4.441197044628515,0.6853057501115363,2.1411355255264715,-0.10312642575670622
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),56,4.4769663648896,0.6942173702897004,2.1552607581421843,-0.098471906410538
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),57,4.511863730028989,0.7030431866398407,2.168821881710897,-0.09350451068023201
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),58,4.549145934254929,0.7126349860892371,2.183225647033729,-0.08865931985546298
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),59,4.5854472665758355,0.7225583017402228,2.1981729261648626,-0.08390432230950301
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),60,4.624558097629594,0.7323001842404366,2.2125675159444063,-0.07934467583322341
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),61,4.664196610325567,0.7414315090694109,2.2273649079090676,-0.0743005246730075
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),62,4.705206361547882,0.7515828764302099,2.2433112106080806,-0.0694938977793001
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),63,4.745738196063089,0.7617806716077042,2.259311013772103,-0.06467927853783983
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),64,4.7894531246585395,0.7728407964856877,2.2754187999543105,-0.059304592466810524
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),65,4.830830814686857,0.7834336257096741,2.2911339390339025,-0.0541780910035176
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),66,4.872373743734652,0.7943284331938325,2.3067324018662942,-0.04902518530407842
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),67,4.91316561223351,0.8056737694422322,2.3223367245253117,-0.043815565110940966
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),68,4.9564613750152,0.817879743392087,2.338519016021477,-0.0387321517291221
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),69,4.997782359948413,0.8303911103187104,2.3553692287304493,-0.033554739539216845
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),70,5.041008334195686,0.8437799429493045,2.3720439509946103,-0.028277333526791078
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),71,5.085259153306602,0.8578199078239731,2.3884450979498126,-0.022604671044794564
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),72,5.129471118184307,0.8721345456084965,2.4053513487628093,-0.01695727128886823
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),73,5.175427520845158,0.8858228277825135,2.4219982314565827,-0.011092035838371463
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),74,5.221863425189817,0.901166748478624,2.439706283409543,-0.005297307823970881
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),75,5.2706960122115065,0.9175427063669825,2.455911712180287,0.000871754682936543
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),76,5.316434188141075,0.9344330066548889,2.473391287615799,0.007269068471865066
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),77,5.362907711853519,0.9519700042007152,2.4905970009433194,0.01403320865124091
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),78,5.412370467136378,0.9708725511495315,2.5081253720027332,0.020634676024864247
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),79,5.462052577387686,0.9904340598156864,2.525727523681731,0.027656127052445446
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),80,5.51346146070912,1.0109431107311957,2.5437320412473547,0.034526616036593495
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),81,5.563520465231762,1.0318451155491293,2.5627770862774075,0.04212319116755048
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),82,5.615057298780544,1.054918403549614,2.5815350495090073,0.04947669387648247
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),83,5.6675886483906295,1.07903121736714,2.600012758381861,0.05762292907015351
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),84,5.720765534328131,1.1049526550985704,2.6192771006727593,0.06614393951586607
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),85,5.772392196266466,1.133056401667934,2.6377085764397545,0.07468751624703018
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),86,5.833149962480284,1.1618177815848867,2.6566852901299423,0.08337901132941344
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),87,5.8872460930967785,1.193735929555574,2.6785819167443528,0.09309953683021209
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),88,5.939654324509982,1.2319915476269303,2.6997141286042043,0.10312547365773947
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),89,5.9932552501069125,1.2746324280197137,2.72219994563941,0.1137726979029206
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),90,6.052303776486312,1.3221953411211347,2.743829303566446,0.12473755045066398
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),91,6.112672984909682,1.3751849259157616,2.7664002111625576,0.13788437188521244
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),92,6.173404061167721,1.4358259469313874,2.792295784189701,0.1518599455833361
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),93,6.234912856394077,1.5196323892783024,2.819619286898696,0.16762246220993476
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),94,6.293512305362208,1.627513127599323,2.8511378419524003,0.18495014222710662
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),95,6.356099928199306,1.7637108267241108,2.8873862881281034,0.2045661111321128
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),96,6.416808950717012,1.9737757432446537,2.927994997722821,0.2292079043028052
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),97,6.478511900273341,2.29268363757404,2.982632634806139,0.2571340881977891
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),98,6.544236251862584,2.941544999359944,3.0615252104802706,0.29761208132448574
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),99,6.608314313837194,4.692417454338395,3.1986573447946007,0.36507584293416334
(17)A11(-3)A11(-3)A11(-3)A11(-3)A11(-3)A11(34),100,6.66642980604928,9.985002416583443,3.999033251222196,0.9117614854213288
(17)A11(-3)A11(-3)A11(-3)A11(46),0,0.8298093496790799,0.08145375810207056,0.000427967785836314,-1.5699063607926804
(17)A11(-3)A11(-3)A11(-3)A11(46),1,1.1724757478163077,0.30529122036772405,0.8664447957513589,-1.4037481809731416
(17)A11(-3)A11(-3)A11(-3)A11(46),2,1.22118023675569,0.34140490751887526,1.0778986884654305,-1.3761081543219291
(17)A11(-3)A11(-3)A11(-3)A11(46),3,1.2454476330365236,0.36706234338925225,1.143146523450734,-1.3585575220327282
(17)A11(-3)A11(-3)A11(-3)A11(46),4,1.2626945331661281,0.38768389279968757,1.1847609326614235,-1.3446966852654536
(17)A11(-3)A11(-3)A11(-3)A11(46),5,1.27649137025928,0.40507294915383524,1.2128200348007812,-1.333446736480088
(17)A11(-3)A11(-3)A11(-3)A11(46),6,1.2871472018124106,0.42062780661410937,1.234755906608901,-1.323417339143747
(17)A11(-3)A11(-3)A11(-3)A11(46),7,1.2970632752679148,0.4354739934865228,1.2520265939472965,-1.3150780575586276
(17)A11(-3)A11(-3)A11(-3)A11(46),8,1.3058773828199806,0.44866250980589906,1.2663342598423784,-1.3075823109779343
(17)A11(-3)A11(-3)A11(-3)A11(46),9,1.313874637579744,0.4627427961275472,1.278911507450804,-1.3002264726676707
(17)A11(-3)A11(-3)A11(-3)A11(46),10,1.3214156376069193,0.47583107167028055,1.290377223332728,-1.2936378257786
(17)A11(-3)A11(-3)A11(-3)A11(46),11,1.3283845445919067,0.4878072799154657,1.3005565594172184,-1.2877295504149726
(17)A11(-3)A11(-3)A11(-3)A11(46),12,1.3348264907808542,0.4998802472478378,1.3105212413644167,-1.2818941887372104
(17)A11(-3)A11(-3)A11(-3)A11(46),13,1.3409906867903603,0.5114224156864572,1.3191482192890887,-1.276470402615947
(17)A11(-3)A11(-3)A11(-3)A11(46),14,1.3469046042310295,0.5230838034366526,1.3270099100272714,-1.271292015513319
(17)A11(-3)A11(-3)A11(-3)A11(46),15,1.352692403307966,0.5348791371330637,1.334289906391397,-1.2660956451829226
(17)A11(-3)A11(-3)A11(-3)A11(46),16,1.3580268784276823,0.546665574179973,1.3416295512072685,-1.261234049533528
(17)A11(-3)A11(-3)A11(-3)A11(46),17,1.363361293397627,0.5575153899032448,1.3485229721763277,-1.256861918724658
(17)A11(-3)A11(-3)A11(-3)A11(46),18,1.3685823742947447,0.568200427495765,1.3550173879590293,-1.252512857516727
(17)A11(-3)A11(-3)A11(-3)A11(46),19,1.373447131995983,0.5788688804703246,1.3610520637206427,-1.2482094105172137
(17)A11(-3)A11(-3)A11(-3)A11(46),20,1.3782794503094722,0.5895407625622939,1.3670197245023634,-1.2439805908505963
(17)A11(-3)A11(-3)A11(-3)A11(46),21,1.3829834029232064,0.5997863637798548,1.3724696112378825,-1.2400616012363226
(17)A11(-3)A11(-3)A11(-3)A11(46),22,1.3876628045882924,0.6102255583588145,1.3781289754445667,-1.2360725625826894
(17)A11(-3)A11(-3)A11(-3)A11(46),23,1.392167406379086,0.6202239865131387,1.3832803312501178,-1.2320603905663137
(17)A11(-3)A11(-3)A11(-3)A11(46),24,1.3967178906735358,0.6310559233606565,1.3882209855325296,-1.2283571489175487
(17)A11(-3)A11(-3)A11(-3)A11(46),25,1.4012826930455928,0.6414155588448891,1.3932662664459345,-1.2245743834618414
(17)A11(-3)A11(-3)A11(-3)A11(46),26,1.4059687854540603,0.6515180236860088,1.398114057571859,-1.2208171644038466
(17)A11(-3)A11(-3)A11(-3)A11(46),27,1.4104187627380227,0.6613257010607205,1.4026436150440058,-1.217149950407141
(17)A11(-3)A11(-3)A11(-3)A11(46),28,1.4147162491939953,0.6709042854793354,1.4069007579806125,-1.2137931916702682
(17)A11(-3)A11(-3)A11(-3)A11(46),29,1.4186624112511108,0.6805304408175801,1.4112778220267157,-1.2102993684635714
(17)A11(-3)A11(-3)A11(-3)A11(46),30,1.4226476006906494,0.689981173376706,1.4154863637402664,-1.2070851148214887
(17)A11(-3)A11(-3)A11(-3)A11(46),31,1.4267559554416063,0.699507581371889,1.419639913383694,-1.2039621708533768
(17)A11(-3)A11(-3)A11(-3)A11(46),32,1.4307446998769378,0.7093709899410386,1.423558859338562,-1.2007052226480484
(17)A11(-3)A11(-3)A11(-3)A11(46),33,1.4349309213581651,0.7184953025411254,1.4276466835985766,-1.1973480125624296
(17)A11(-3)A11(-3)A11(-3)A11(46),34,1.438881165237432,0.7282753104927214,1.4318637142628248,-1.1940302393694189
(17)A11(-3)A11(-3)A11(-3)A11(46),35,1.4428385950355775,0.7380936027977932,1.4357741147949765,-1.1907336147115304
(17)A11(-3)A11(-3)A11(-3)A11(46),36,1.446948101003655,0.7475666624786462,1.4396148683486958,-1.1875630700689819
(17)A11(-3)A11(-3)A11(-3)A11(46),37,1.4512436192803477,0.7571092848816262,1.4435214356501587,-1.1846253412694363
(17)A11(-3)A11(-3)A11(-3)A11(46),38,1.4551988043690713,0.7664934167303366,1.447486428693042,-1.1814588929499767
(17)A11(-3)A11(-3)A11(-3)A11(46),39,1.4592643634472002,0.7758488366704452,1.451408143582683,-1.1783034589771675
(17)A11(-3)A11(-3)A11(-3)A11(46),40,1.4635317726591635,0.7853094406025849,1.455179919049335,-1.1750825151408233
(17)A11(-3)A11(-3)A11(-3)A11(46),41,1.4678214680694872,0.7951682612308493,1.4589839376167615,-1.171890653921202
(17)A11(-3)A11(-3)A11(-3)A11(46),42,1.4722047456065621,0.8046658466045906,1.462692641622986,-1.1686969555228097
(17)A11(-3)A11(-3)A11(-3)A11(46),43,1.4762743050228888,0.8141221305313683,1.4663973286895782,-1.1656385705717678
(17)A11(-3)A11(-3)A11(-3)A11(46),44,1.4804876573901287,0.8238072754677042,1.4701083643951767,-1.1625623627010113
(17)A11(-3)A11(-3)A11(-3)A11(46),45,1.4845218202874921,0.8332224632358349,1.4738803312443203,-1.159692083755027
(17)A11(-3)A11(-3)A11(-3)A11(46),46,1.4887111392471657,0.8424768130349971,1.4774672034405636,-1.1565971785425109
(17)A11(-3)A11(-3)A11(-3)A11(46),47,1.4929648660463677,0.8519909358030506,1.4812340290594532,-1.15359682464001
(17)A11(-3)A11(-3)A11(-3)A11(46),48,1.497341983440551,0.8611734111490271,1.4849660999071135,-1.1506593514789347
(17)A11(-3)A11(-3)A11(-3)A11(46),49,1.5017002214554926,0.8710821015762409,1.4889305821302674,-1.1476441436045424
(17)A11(-3)A11(-3)A11(-3)A11(46),50,1.5060997546316965,0.880940011449946,1.492802204002325,-1.1446878830375233
(17)A11(-3)A11(-3)A11(-3)A11(46),51,1.5105030748593793,0.8907417233332378,1.4965850995826764,-1.1417052218137456
(17)A11(-3)A11(-3)A11(-3)A11(46),52,1.5154075958290558,0.9004921077486547,1.500444634287018,-1.1385431099701897
(17)A11(-3)A11(-3)A11(-3)A11(46),53,1.519990506072891,0.910868903315252,1.5043795085002791,-1.135276852130545
(17)A11(-3)A11(-3)A11(-3)A11(46),54,1.5245808625161166,0.9205810449185154,1.5083201816787732,-1.1320792169482279
(17)A11(-3)A11(-3)A11(-3)A11(46),55,1.5293149233889072,0.93068029892366,1.512215788223237,-1.1289366551899642
(17)A11(-3)A11(-3)A11(-3)A11(46),56,1.5342793310926421,0.9409246736574328,1.5160051359439382,-1.125842133355042
(17)A11(-3)A11(-3)A11(-3)A11(46),57,1.5393703662454337,0.951307400685027,1.520036580727937,-1.1227701162051824
(17)A11(-3)A11(-3)A11(-3)A11(46),58,1.5443478262019985,0.9614599509948067,1.5241446460091075,-1.1195585505266363
(17)A11(-3)A11(-3)A11(-3)A11(46),59,1.5495745202916384,0.9718950309127424,1.528124471414271,-1.1163575058678448
(17)A11(-3)A11(-3)A11(-3)A11(46),60,1.5546570971980533,0.9824788506293263,1.5324061709971015,-1.1131338117046015
(17)A11(-3)A11(-3)A11(-3)A11(46),61,1.5596161985320105,0.993977531730245,1.5367864202229473,-1.1100277463001396
(17)A11(-3)A11(-3)A11(-3)A11(46),62,1.5653776766647667,1.0045042251901812,1.5412028194765939,-1.10652955295993
(17)A11(-3)A11(-3)A11(-3)A11(46),63,1.5711072695733816,1.0158761880716236,1.5458338819272257,-1.1032092159007796
(17)A11(-3)A11(-3)A11(-3)A11(46),64,1.5771219305817072,1.027498892084437,1.5506479069271188,-1.099817271655436
(17)A11(-3)A11(-3)A11(-3)A11(46),65,1.5833462937535185,1.03886596336031,1.555016125321474,-1.096390135348854
(17)A11(-3)A11(-3)A11(-3)A11(46),66,1.5895148524778717,1.050597064499527,1.5601097633784968,-1.0931696452431778
(17)A11(-3)A11(-3)A11(-3)A11(46),67,1.596081828642009,1.0624931152993566,1.5652688335290734,-1.0896627417648137
(17)A11(-3)A11(-3)A11(-3)A11(46),68,1.6030998024712844,1.0743843203313397,1.5703186295511018,-1.086105459353453
(17)A11(-3)A11(-3)A11(-3)A11(46),69,1.6103010068992711,1.0870881118299656,1.5756990253181895,-1.0823860887778523
(17)A11(-3)A11(-3)A11(-3)A11(46),70,1.6175069210850084,1.1002615362494979,1.5812693404579727,-1.0786812233566645
(17)A11(-3)A11(-3)A11(-3)A11(46),71,1.6247030931957511,1.1133202947519198,1.5867903536145067,-1.0751079607577678
(17)A11(-3)A11(-3)A11(-3)A11(46),72,1.632882939369419,1.1268508417794338,1.5924127433003055,-1.0713101251703294
(17)A11(-3)A11(-3)A11(-3)A11(46),73,1.6408855836800817,1.1407575234808855,1.5986318627952703,-1.067531799975833
(17)A11(-3)A11(-3)A11(-3)A11(46),74,1.6496790145260272,1.1548524352845115,1.6049640863805832,-1.0634633390229524
(17)A11(-3)A11(-3)A11(-3)A11(46),75,1.6586950666598965,1.1686337522533607,1.6116853039926078,-1.0595504161355729
(17)A11(-3)A11(-3)A11(-3)A11(46),76,1.667922307035305,1.1830964672430064,1.6192036077952934,-1.055348709167737
(17)A11(-3)A11(-3)A11(-3)A11(46),77,1.6778975509922478,1.1973950070478205,1.626809576783758,-1.0507918022519016
(17)A11(-3)A11(-3)A11(-3)A11(46),78,1.6883335127514716,1.2131825070850253,1.6342445254527616,-1.0462193104058588
(17)A11(-3)A11(-3)A11(-3)A11(46),79,1.6988430409310804,1.2303891650222845,1.6425078307087504,-1.0415518257061258
(17)A11(-3)A11(-3)A11(-3)A11(46),80,1.7101597296114397,1.2464407775613615,1.651284589428914,-1.0366188127373057
(17)A11(-3)A11(-3)A11(-3)A11(46),81,1.7217943303267584,1.2641677475126338,1.6607780852310432,-1.0316789410494382
(17)A11(-3)A11(-3)A11(-3)A11(46),82,1.7339822130266827,1.2824646623590232,1.670688170051252,-1.0267774907836789
(17)A11(-3)A11(-3)A11(-3)A11(46),83,1.7474196647204265,1.3011398653540658,1.6816934974674524,-1.021818092365374
(17)A11(-3)A11(-3)A11(-3)A11(46),84,1.7619612429393103,1.321601920289564,1.6938277642460842,-1.0164013987808898
(17)A11(-3)A11(-3)A11(-3)A11(46),85,1.7782567785599617,1.3435266392979117,1.7063469579637376,-1.0108394739232318
(17)A11(-3)A11(-3)A11(-3)A11(46),86,1.7950480791831938,1.3666768306046473,1.7191969320475002,-1.004656012548905
(17)A11(-3)A11(-3)A11(-3)A11(46),87,1.8120865862415079,1.3922211528743937,1.734692889989115,-0.9988637940875176
(17)A11(-3)A11(-3)A11(-3)A11(46),88,1.8320616063362796,1.4175475124992667,1.7518972388888148,-0.9925361723180804
(17)A11(-3)A11(-3)A11(-3)A11(46),89,1.852672145323919,1.4463696172150895,1.770367269174394,-0.9850676399283437
(17)A11(-3)A11(-3)A11(-3)A11(46),90,1.8759449174803031,1.4779933804448873,1.7913904267365086,-0.9772899449070389
(17)A11(-3)A11(-3)A11(-3)A11(46),91,1.8989396426590568,1.5113768614758445,1.814676551389572,-0.9691151323213808
(17)A11(-3)A11(-3)A11(-3)A11(46),92,1.9255870490467497,1.5514601665206365,1.8401597175393005,-0.9594663408388843
(17)A11(-3)A11(-3)A11(-3)A11(46),93,1.9547240219443727,1.5971325728883987,1.8671561571640725,-0.9497233008679588
(17)A11(-3)A11(-3)A11(-3)A11(46),94,1.9829899302998568,1.6500461158739768,1.8982443279611136,-0.9381776357246409
(17)A11(-3)A11(-3)A11(-3)A11(46),95,2.0155253313459487,1.7107571229156164,1.930093942861856,-0.9253657683836105
(17)A11(-3)A11(-3)A11(-3)A11(46),96,2.0508596353740365,1.7882477519910644,1.9687942521802722,-0.9093228667892949
(17)A11(-3)A11(-3)A11(-3)A11(46),97,2.0865645146136944,1.8997376363840632,2.012799268725591,-0.8898560471995826
(17)A11(-3)A11(-3)A11(-3)A11(46),98,2.1245381753753017,2.077978431717752,2.0672474071071267,-0.8628890520942321
(17)A11(-3)A11(-3)A11(-3)A11(46),99,2.169519152234037,2.607360694827142,2.1456708342089357,-0.822826342355423
(17)A11(-3)A11(-3)A11(-3)A11(46),100,2.2160949967255346,9.977623772809274,2.646476624907904,-0.539876080771847
(17)A11(-3)A11(-3)A11(52),0,0.9362984629248868,0.3355624813452729,0.917484651333667,-1.8843597436632196
(17)A11(-3)A11(-3)A11(52),1,1.0693343607671928,0.8392878678160558,1.1948375215645992,-1.7049753453646765
(17)A11(-3)A11(-3)A11(52),2,1.0867383823774268,0.9206413648177356,1.2236426407288985,-1.678021348869544
(17)A11(-3)A11(-3)A11(52),3,1.098471170028056,0.9655403218891554,1.2395439464750486,-1.6608209908790523
(17)A11(-3)A11(-3)A11(52),4,1.1070339199913224,1.0028412955527544,1.251817971179209,-1.6477350882130501
(17)A11(-3)A11(-3)A11(52),5,1.1140046974831213,1.0342630968589426,1.2611739932967265,-1.6374696549405763
(17)A11(-3)A11(-3)A11(52),6,1.119815239282994,1.060837858954434,1.2685624576656431,-1.6281885490086268
(17)A11(-3)A11(-3)A11(52),7,1.1248617640795786,1.0848786064564586,1.275379069663288,-1.6195559047910737
(17)A11(-3)A11(-3)A11(52),8,1.1295300092493465,1.109401448169633,1.281569948442188,-1.611858753486941
(17)A11(-3)A11(-3)A11(52),9,1.1336807872487893,1.1298931512073456,1.2869242470257527,-1.6051291271788033
(17)A11(-3)A11(-3)A11(52),10,1.1376104404481553,1.1481886828881536,1.2917281809799097,-1.598940510535373
(17)A11(-3)A11(-3)A11(52),11,1.1410762056025725,1.1652462280963467,1.2963786361468785,-1.5931267181624857
(17)A11(-3)A11(-3)A11(52),12,1.1443682473849113,1.181010644178783,1.3003608287675306,-1.5874131143938945
(17)A11(-3)A11(-3)A11(52),13,1.1473941857525964,1.196957639087719,1.3041992693286915,-1.5821638016481236
(17)A11(-3)A11(-3)A11(52),14,1.1505264409853146,1.2117693388963704,1.3078912611427223,-1.577378744643438
(17)A11(-3)A11(-3)A11(52),15,1.1532544476522781,1.2259182452550785,1.311280362235565,-1.5728459468438993
(17)A11(-3)A11(-3)A11(52),16,1.1559176690941977,1.2398012166181323,1.3144866231606827,-1.5684123966127212
(17)A11(-3)A11(-3)A11(52),17,1.1584422540478738,1.2535691945263292,1.3176182491042394,-1.5639725970482656
(17)A11(-3)A11(-3)A11(52),18,1.1609610703610935,1.2658839349085604,1.3204398984447792,-1.5596824098608608
(17)A11(-3)A11(-3)A11(52),19,1.1633448734273042,1.2781491991636162,1.3232216016723657,-1.555727061600853
(17)A11(-3)A11(-3)A11(52),20,1.1656996231918078,1.289616576081418,1.325967863493241,-1.5516162519499814
(17)A11(-3)A11(-3)A11(52),21,1.1679127558491706,1.3015004664619743,1.328569769658218,-1.5476960881695638
(17)A11(-3)A11(-3)A11(52),22,1.1701770643961693,1.313146085395784,1.3312854129720022,-1.5438918350803008
(17)A11(-3)A11(-3)A11(52),23,1.1722869771275737,1.3243220733893506,1.3337418001262935,-1.540323074272571
(17)A11(-3)A11(-3)A11(52),24,1.174373384836878,1.3350713816816526,1.336126080319702,-1.5368267673932838
(17)A11(-3)A11(-3)A11(52),25,1.176559627247171,1.34583742218246,1.3385490355769813,-1.533218197426058
(17)A11(-3)A11(-3)A11(52),26,1.1785615615076046,1.3566374557890115,1.340842396410267,-1.529930208543203
(17)A11(-3)A11(-3)A11(52),27,1.1805258244241315,1.3673525687490944,1.3431157248468668,-1.52643312829447
(17)A11(-3)A11(-3)A11(52),28,1.1824085126891877,1.377678829652909,1.3453459063885538,-1.5231591711722927
(17)A11(-3)A11(-3)A11(52),29,1.1841940557728439,1.3877004207969,1.3475676894166484,-1.5198700190106722
