9.510099510191144523e-01 1.870242265112604052e+00 -2.221069093206345268e+00
9.833517982329272877e-01 1.869201585725632109e+00 -2.209889834578514289e+00
9.750075988182763664e-01 1.888665046859820285e+00 -2.125630249450725096e+00
9.806920202394774355e-01 1.904903376511243973e+00 -2.115865517797697493e+00
9.370903734613598157e-01 1.896145233953187681e+00 -1.994421738993018778e+00
9.245918670749362356e-01 1.796607230367657682e+00 -2.246692844572880432e+00
8.747129425259093649e-01 1.766430965358996241e+00 -2.120630367893276524e+00
8.995274299300058951e-01 1.796226261723746997e+00 -2.241497750563134161e+00
9.835310124877072457e-01 1.902201570978578671e+00 -1.941450720900670390e+00
1.030977665071556748e+00 2.014766029627354182e+00 -1.922538719421342135e+00
9.513174010354968901e-01 1.926900451570703332e+00 -2.324870546514950398e+00
9.358936102556455472e-01 1.867681287183214467e+00 -1.999798849859115268e+00
1.011521480411432083e+00 1.893506300445941370e+00 -2.156377843513495929e+00
9.711720146903476403e-01 1.854501206992741125e+00 -2.141636500657897901e+00
9.319404307917276142e-01 1.854940625643658247e+00 -2.013883269029848488e+00
9.952199165688172533e-01 1.940230791536078803e+00 -2.312444412278860550e+00
9.434884499533869873e-01 1.851627611730945144e+00 -2.136474142188703684e+00
9.682762950852623618e-01 1.900813665043539213e+00 -1.982048950444771362e+00
9.534179647658457268e-01 1.859314054532819283e+00 -2.232228363833198337e+00
9.763515381476457478e-01 1.894546109161555192e+00 -2.157239910997949206e+00
9.758489100284850615e-01 1.890749041014656351e+00 -2.291286623966741764e+00
8.671253161402243670e-01 1.763255931260679699e+00 -2.193783404461624897e+00
8.916475285124165762e-01 1.820649164179863000e+00 -2.086643356356543855e+00
8.413362154334352860e-01 1.782621355461172730e+00 -1.932725543619996600e+00
8.848322481414924168e-01 1.801473885714400813e+00 -2.300832382953078792e+00
9.493555255807305526e-01 1.802228864008520670e+00 -1.947525023070766581e+00
9.622453377713896527e-01 1.936677365656864103e+00 -2.183299279402759918e+00
8.862737196946137708e-01 1.792506443585938580e+00 -1.742424105052032157e+00
9.944825761511583151e-01 2.006084948573648497e+00 -1.982222001318597382e+00
1.029684587592415879e+00 1.924004802065396591e+00 -1.984303446192409615e+00
8.510231062374677968e-01 1.724937823303527296e+00 -2.045699895868520635e+00
9.912765789267121708e-01 1.841357348193826571e+00 -2.201617596127654952e+00
9.898305915767862118e-01 1.912509935202647338e+00 -2.023443095076785880e+00
9.365061306656208284e-01 1.851726259307547195e+00 -2.142428118721716679e+00
9.615432001274937246e-01 1.894298637967693821e+00 -2.357754476789490461e+00
9.489909945057635188e-01 1.822199057240451392e+00 -2.040435434397602332e+00
1.021262795894939845e+00 1.924794354280855879e+00 -2.103915224398626105e+00
9.713812434124058370e-01 1.924641072903081618e+00 -1.957485996545262896e+00
1.017019768053242901e+00 1.927579677315777618e+00 -2.060176778078536053e+00
8.514149098864682852e-01 1.697239156559039452e+00 -2.115359391433562664e+00
9.724805723098135513e-01 1.871949941331927159e+00 -2.152699843503023125e+00
9.694020167020631629e-01 1.812366709524934505e+00 -2.105273877056928811e+00
8.478418950510255847e-01 1.662746245424961744e+00 -2.059919181715258674e+00
1.016358354610426895e+00 1.907940595655491345e+00 -2.176135028489091905e+00
9.346033519081390351e-01 1.882962581295991589e+00 -2.200206763194074266e+00
9.732448143540826102e-01 1.910620852997595875e+00 -2.041037125537179975e+00
9.626635440859598880e-01 1.841860911297484638e+00 -1.962072549314050951e+00
9.648735717154733882e-01 1.888490995602275957e+00 -2.141375694294878951e+00
8.991812043963176571e-01 1.841741239927613405e+00 -2.146899822151732362e+00
9.228282192670129724e-01 1.791554631454324698e+00 -1.994859318204377008e+00
9.510302965331317582e-01 1.849879345081910209e+00 -2.212990983309267801e+00
1.023213132215466059e+00 1.948820569568900041e+00 -2.146039705679295029e+00
9.868724561941870643e-01 1.963582978562672832e+00 -2.135326852774178885e+00
9.057206536408433095e-01 1.738761549006626161e+00 -2.044901533247546865e+00
1.011357300320780084e+00 1.927802060573739595e+00 -1.897711851403257155e+00
9.001482679259945607e-01 1.775767971419236479e+00 -2.175886905203234800e+00
1.106003890808306078e+00 2.084013916740786065e+00 -2.052902912803495905e+00
9.596308343482541359e-01 1.947563189729702327e+00 -2.058855945478049065e+00
9.698949946703223635e-01 1.850486249277872863e+00 -2.111972431027052899e+00
8.977699270285733890e-01 1.764401453651001761e+00 -2.129467296739148363e+00
9.266563462048736932e-01 1.841365542766640662e+00 -2.150470071097605906e+00
9.553259197434593730e-01 1.917998294863550779e+00 -1.864499021572630255e+00
9.117219525751879550e-01 1.828927723747696410e+00 -2.048765205337490514e+00
9.293045321756948640e-01 1.782891035019345427e+00 -2.213920933414912806e+00
1.035664141909314662e+00 1.976300901237882934e+00 -2.086334002743485350e+00
8.963709965407669067e-01 1.775544213481806244e+00 -2.002928316155785815e+00
1.009644831496820938e+00 1.898180155151741877e+00 -2.008625816211417892e+00
9.468266910072288267e-01 1.857875172483778314e+00 -2.134318383299267818e+00
1.007996844413334037e+00 1.826549603913830699e+00 -2.008560034712144393e+00
9.191133547030713169e-01 1.849111541838661443e+00 -1.801393236217830207e+00
9.035082208143692117e-01 1.801234637249232939e+00 -2.092242214894764807e+00
9.846732532109148117e-01 1.918673689771550617e+00 -1.900636068687932889e+00
8.170797137421188516e-01 1.620737606695390021e+00 -2.021922686622081855e+00
9.134708916805408530e-01 1.772975383352263012e+00 -2.253000036342281742e+00
9.720054097858057407e-01 1.895055475281707480e+00 -2.219349524231769344e+00
1.049335201287650676e+00 2.009238026020455425e+00 -2.205581636550548286e+00
9.519461693676384284e-01 1.867667434728622178e+00 -1.947051314632518570e+00
9.805691081841066969e-01 2.023009108477944462e+00 -2.063832492031528520e+00
9.785877274233095724e-01 1.851536265513999524e+00 -1.931902483046762597e+00
9.266778914311432080e-01 1.881331848310074051e+00 -2.148794184675603791e+00
9.489032732908928569e-01 1.848670775194134475e+00 -2.068848201004668486e+00
9.895517141095322433e-01 1.910335282475468688e+00 -2.030898381031911448e+00
9.468292102734340299e-01 1.839099527997646089e+00 -2.094475455709729150e+00
1.075982574232625000e+00 2.038478619970532257e+00 -1.997321862270027504e+00
9.508123624430192544e-01 1.869645625427885482e+00 -2.151891435400838493e+00
9.287596884201307912e-01 1.737615793557870880e+00 -2.168237029806669547e+00
8.558671120723440051e-01 1.738518261195811432e+00 -2.087466030929103322e+00
9.939052418253970789e-01 1.962245299096172957e+00 -2.213872580932773726e+00
8.678939183886063002e-01 1.712268937957876158e+00 -2.030592084285459009e+00
9.888829992536646296e-01 1.899755625097175216e+00 -2.209277451947951221e+00
9.883486136221852902e-01 1.956081351734723306e+00 -2.165149431479516107e+00
9.231246394960501700e-01 1.837121950076267440e+00 -2.143875275104675016e+00
9.916826337595642249e-01 1.927383037786646103e+00 -2.039109483861973438e+00
9.955682976215477487e-01 1.949594654899915236e+00 -2.174990247431161094e+00
9.206360787381907551e-01 1.833509859049200275e+00 -2.104159881140890587e+00
9.369061346387864697e-01 1.813070007266163852e+00 -1.890443969672023217e+00
8.863857942391889511e-01 1.752924466272425263e+00 -1.906514074251255186e+00
1.008346491978358683e+00 1.964287434402034904e+00 -1.956212540701361968e+00
8.960895150281370514e-01 1.781282043040374186e+00 -2.212674428040895869e+00
9.266952948620651442e-01 1.910674498408758026e+00 -2.053100971955074794e+00
1.002705701824081252e+00 1.879764740972982962e+00 -2.115166584600287170e+00
9.212066019779501236e-01 1.827644519865054162e+00 -2.423204918139515662e+00
9.841559211539738783e-01 1.914915140464652721e+00 -2.010384757634577912e+00
1.014728613763791421e+00 1.893775282697409912e+00 -1.928698000053436612e+00
8.938228652045401290e-01 1.808966236353484636e+00 -1.944033888515857678e+00
9.493191615933526117e-01 1.874970765436362763e+00 -2.237272934095229537e+00
9.285840455586614750e-01 1.794205384733331021e+00 -2.055320665845790540e+00
9.295413516573525214e-01 1.815445208921848241e+00 -2.249092838912220671e+00
9.227710939251896338e-01 1.838539813756113528e+00 -1.940788386074165262e+00
8.869781227996837991e-01 1.770609422191245397e+00 -2.272113667945464766e+00
1.008273152245955595e+00 1.989876397220917914e+00 -2.097388309794478101e+00
9.386482051353575162e-01 1.822573974043047329e+00 -2.122622577936527755e+00
8.767976736507173685e-01 1.737190685991310879e+00 -2.285139436693279347e+00
9.988452854613620868e-01 1.941266652235298595e+00 -2.089850138744421493e+00
9.418242632190737540e-01 1.802129902116477833e+00 -2.237112978213390058e+00
9.203582863406186698e-01 1.773179092112971311e+00 -2.239986734323456297e+00
9.329517439862828887e-01 1.846750745875778144e+00 -2.352037652071596874e+00
9.850061189301191344e-01 1.915838793745269442e+00 -2.125883096923669946e+00
9.931830929112668294e-01 1.965040657299514937e+00 -2.057420440815247886e+00
9.729765817417859175e-01 1.925861584353401268e+00 -1.993418158819359576e+00
1.022940237009845488e+00 2.006115193428949617e+00 -2.223820755463905119e+00
9.821220509777172092e-01 1.891913858976794094e+00 -2.206368478195440908e+00
9.479082608928276477e-01 1.803035735081409463e+00 -2.074955393393882908e+00
8.918632344868733242e-01 1.730732616060252083e+00 -2.073604059447712089e+00
9.511805304090200641e-01 1.929147248620019184e+00 -1.966957077338285842e+00
9.465642615378808689e-01 1.892331260216034705e+00 -2.166708831312927241e+00
9.931129853531763807e-01 1.905926536845045094e+00 -2.175457316455425172e+00
9.030823199388702260e-01 1.815410852490761062e+00 -2.073463212552072221e+00
9.375512688705694986e-01 1.898555970792797254e+00 -1.981842937945822003e+00
9.255743068959906283e-01 1.805272244386484148e+00 -2.058755518964034081e+00
9.611430796719113712e-01 1.815523664088442235e+00 -2.117315997362985147e+00
9.712515176272012996e-01 1.868785635821217150e+00 -2.257629817360607305e+00
9.578140968840187508e-01 1.854658423830363834e+00 -2.138700345570673012e+00
9.499139269357769200e-01 1.807929264499775979e+00 -2.258453674965933189e+00
9.708729531437768623e-01 1.850119535841326490e+00 -1.946640574872177565e+00
9.435436067082152434e-01 1.792727071247648629e+00 -2.050819874888910377e+00
1.015646785010968722e+00 1.890331147930421674e+00 -2.004853518871984708e+00
9.161071677513842326e-01 1.844092365919701271e+00 -2.149192769351717214e+00
1.069089600777984872e+00 2.000070852046617276e+00 -2.026180348562620637e+00
8.567154118097908277e-01 1.742092084751916792e+00 -1.956467643745598339e+00
8.539268329166931348e-01 1.800689879091906143e+00 -2.103895619657859761e+00
9.213422535905579913e-01 1.830683890072934750e+00 -2.068880764740367084e+00
1.037804853378135439e+00 1.897369832387219457e+00 -2.030373921394303949e+00
9.749185057637587137e-01 1.966178616633978082e+00 -2.236053577623357658e+00
9.468558595902301089e-01 1.834967138802680475e+00 -2.310672452283347056e+00
9.648343358065558650e-01 1.944416534671700392e+00 -2.044082825274952775e+00
9.341666734709692665e-01 1.764006226852364190e+00 -2.257560017049076606e+00
9.523543612910990719e-01 1.852268559112272062e+00 -2.304667318787531727e+00
9.654044906645086188e-01 1.847087574680429833e+00 -2.142055910478207981e+00
9.674341867690749996e-01 1.871918772827105615e+00 -2.134663381396608717e+00
9.184096997424990860e-01 1.763531260447969151e+00 -2.002118005878268381e+00
9.064137858336130948e-01 1.878252587895017589e+00 -2.040812406608195850e+00
9.641495027871217482e-01 1.921595316381067731e+00 -2.051309286931505493e+00
9.762129735890762161e-01 1.926243907095164243e+00 -2.220391246260193796e+00
9.065941477738322929e-01 1.807715537403937756e+00 -2.083805515934498143e+00
8.095623398400464410e-01 1.626096320842626453e+00 -1.990076996318437930e+00
9.173981717372212685e-01 1.782229848797761473e+00 -2.031823443489462644e+00
9.911201212728829590e-01 2.017585888400947436e+00 -2.139439550860882999e+00
9.074074550072085410e-01 1.820837460153466703e+00 -2.098055763265037843e+00
9.161064003591073979e-01 1.757426433422098810e+00 -2.216863248875585057e+00
9.286381484434199640e-01 1.796655122829827533e+00 -2.240855865317012974e+00
9.142745793898439111e-01 1.816171047518729154e+00 -2.200779653997652296e+00
9.676690647090213648e-01 1.897676756604798509e+00 -2.001058275073252624e+00
9.070917663796850272e-01 1.738356435973290814e+00 -2.031335702839040191e+00
9.462192220751406424e-01 1.904487820070510429e+00 -2.049860150092531974e+00
