5.856104732205739127e-01 1.084806620263910171e+00 -2.364785839768070108e+00
5.593845501007057575e-01 1.053074054004277338e+00 -2.564252850590227784e+00
5.618506326666764528e-01 1.152543314597790580e+00 -2.400507586494512235e+00
5.837803586823601121e-01 1.159231212729499028e+00 -2.440205728681040576e+00
6.135815146179027790e-01 1.149468610900347354e+00 -2.170672638836546042e+00
6.186381873127777542e-01 1.270655843890004855e+00 -2.529481008571011991e+00
5.422990417174804456e-01 1.029485391754217494e+00 -2.350078081549401343e+00
5.713737895564214853e-01 1.038411754427583267e+00 -2.358795098618063690e+00
5.197767376810182860e-01 6.859686387517132111e-01 -2.535504352241091386e+00
5.443837154251948141e-01 8.733081038824647147e-01 -2.618971828619001130e+00
5.653438396977430447e-01 1.078726874741370745e+00 -2.210740628421858922e+00
6.171165356983312478e-01 1.265866392499524595e+00 -2.509399539761249187e+00
5.721647695955485169e-01 9.016554938556771148e-01 -2.297321238749911121e+00
6.048207684475738199e-01 1.067967012966119178e+00 -2.473858937381820944e+00
5.468083857475379839e-01 8.420180188121996201e-01 -2.309329644294891182e+00
5.630865531103700361e-01 1.026286935373400544e+00 -2.317534975715543677e+00
5.993864763641399973e-01 1.199659507511043222e+00 -2.619679829311809538e+00
6.031709471179697024e-01 1.234280698683122068e+00 -2.724200830630163939e+00
6.006349851882433200e-01 1.109980117371660802e+00 -2.332391144363475721e+00
5.831707261388238139e-01 7.331960136087305457e-01 -2.114914007480855229e+00
6.392517879924615176e-01 1.121764597975436484e+00 -2.164380976887667174e+00
5.833044732403993571e-01 1.123181174526884485e+00 -2.734515612320612465e+00
6.026160776163064225e-01 1.078371384666122257e+00 -2.529725004511108377e+00
5.224080637346171230e-01 8.235468439286558473e-01 -2.402683391551314163e+00
6.583331062556354585e-01 1.055893643591860664e+00 -2.354202127058252714e+00
5.611155470776648668e-01 1.077407232148189342e+00 -2.549896077540430017e+00
6.077351182825282416e-01 1.162135884445970380e+00 -2.521579063970143864e+00
5.126312869487947843e-01 6.058233648567840079e-01 -2.321953388588352762e+00
5.210681790537059488e-01 6.803099350892767294e-01 -2.051334927492657112e+00
5.812753493606155342e-01 9.992103831773706535e-01 -2.631567354434330319e+00
5.924372988492881964e-01 1.152331797253365986e+00 -2.628347773504954521e+00
5.926881984530196767e-01 1.136697910806517831e+00 -2.468188929514317564e+00
5.981121299453444617e-01 9.763675944587468791e-01 -2.783362215506121728e+00
5.684521346296783628e-01 1.263493893855213157e+00 -1.998540775968583816e+00
5.243597359246189304e-01 9.319494995952334326e-01 -2.564097088790982859e+00
5.806882215046023088e-01 1.204085259291539201e+00 -2.623496638170817796e+00
5.787627528101632057e-01 9.917304482461185566e-01 -2.296818210138733107e+00
6.262684429189570023e-01 1.334563990044103754e+00 -2.472032059878173538e+00
5.530022794545592646e-01 8.198412152287084531e-01 -2.179910536364135343e+00
5.564362600054215680e-01 9.446424050372669301e-01 -2.407057039541530497e+00
5.848623361301843460e-01 1.164066839869118741e+00 -2.580430599351859478e+00
5.928125226557124927e-01 1.102898009207114560e+00 -2.524932135902651087e+00
5.808654754418575150e-01 1.149540424592026877e+00 -2.432900133396715958e+00
5.958807902430290904e-01 1.106399142710358774e+00 -2.639650211018116366e+00
5.759585077756002036e-01 9.608041422463267089e-01 -2.631511621740876716e+00
5.954608493264446079e-01 1.131040154232176853e+00 -2.885831718359668674e+00
5.994987486002885113e-01 1.167187584907168674e+00 -2.411819089122660742e+00
5.781984685041423599e-01 1.088001636433771679e+00 -2.747075331570685730e+00
6.012756198040383193e-01 1.209655469505485970e+00 -2.335490294804189570e+00
5.867310194533763568e-01 1.124768789742413011e+00 -2.648795203930391029e+00
5.595615845778780795e-01 9.460453756428736094e-01 -2.535834457490353522e+00
5.999353138966762033e-01 1.238173802810607738e+00 -2.573787739157749943e+00
5.864476499562825129e-01 9.743493449562801167e-01 -2.381170814944251646e+00
5.685551504633045150e-01 1.208075223911532881e+00 -2.754453172052987231e+00
5.974059392779232924e-01 1.120006946025037919e+00 -2.735004838599468524e+00
5.884152848831744054e-01 1.121723891426871900e+00 -2.674649426680857811e+00
5.255869275632211179e-01 9.658583236975424313e-01 -2.386226424637659882e+00
5.584369961992500242e-01 1.088695574529036092e+00 -2.083168389405585241e+00
5.449667917673505224e-01 1.074033660540690827e+00 -2.459591014753182314e+00
5.715794328400187752e-01 1.027190149554966014e+00 -2.276632118382774905e+00
6.000244891329580277e-01 1.208798775714198692e+00 -2.577529296244060575e+00
5.674379254911632309e-01 9.898016836365266524e-01 -2.510158765629753042e+00
5.976740321599171013e-01 1.013680254052309326e+00 -2.426462318726525957e+00
5.763477330475867966e-01 1.173141381432624364e+00 -2.585218206635986338e+00
5.885660944787119986e-01 1.220876279051008817e+00 -2.388166529771021729e+00
5.752528966043798375e-01 1.001882142623695238e+00 -2.094524091306520841e+00
5.697375095472287931e-01 9.945982758157071446e-01 -2.649750378880347146e+00
6.212708428673761052e-01 1.238159684338239197e+00 -2.618225182266459505e+00
5.526635351132195284e-01 1.060194662310524061e+00 -2.630265924243388564e+00
5.259685742139904585e-01 1.005064160151673214e+00 -2.474604652588004328e+00
6.023869801001588975e-01 1.216958848542899929e+00 -2.513253116202335491e+00
5.622867656324275210e-01 1.074168969337971680e+00 -2.319194333643720629e+00
5.728402579419296092e-01 1.007298583001939640e+00 -2.674229419530710139e+00
